Domain;Action;Beta;ValidationPercent;TestdataPercent;TrainingdataPercent;NumProblems;NumusefulActions;NumuselessActions;Vars;Clauses;Body;TpTraining;TnTraining;FpTraining;FnTraining;RecallTraining;PrecisionTraining;TpTest;TnTest;FpTest;FnTest;RecallTest;PrecisionTest;TpValidation;TnValidation;FpValidation;FnValidation;RecallValidation;PrecisionValidation;Hypothesis;SecondsElapsed;Date
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;7;5;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;2.641.323;04/11/2021 18.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;7;5;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_pointing(E,C,D),init_pointing(E,C,D),goal_have_image(G,F,D),init_supports(B,F,D),init_pointing(A,G,D). | calibrate(A,B,C,D):-init_supports(B,G,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),goal_have_image(F,G,D),init_power_avail(A,D),init_supports(B,E,D).;18.358.948;04/11/2021 18.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;7;5;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;222.157;04/11/2021 18.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;7;5;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;1.988.658;04/11/2021 18.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;7;5;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,E,D),goal_pointing(A,F,D),goal_have_image(F,E,D). | calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,G,D),init_supports(B,E,D),goal_have_image(F,E,D),goal_have_image(F,G,D),init_on_board(B,A,D).;82.595.514;04/11/2021 18.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;7;5;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;2.283.759;04/11/2021 18.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;7;5;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;2.088.045;04/11/2021 18.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;7;5;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,F,D),goal_pointing(A,E,D),goal_have_image(F,G,D),goal_have_image(E,G,D),init_calibration_target(B,C,D). | calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(B,G,D),init_supports(B,F,D),goal_have_image(E,G,D),goal_have_image(E,F,D),init_calibration_target(B,C,D).;13.498.436;04/11/2021 18.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;5;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.564.012;04/11/2021 19.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;5;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,E,D),goal_have_image(F,H,D),init_on_board(G,A,D),init_calibration_target(G,C,D),init_supports(G,H,D),goal_have_image(F,E,D).;12.762.729;04/11/2021 19.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;5;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),goal_have_image(E,F,D),init_supports(B,F,D),goal_pointing(A,E,D). | calibrate(A,B,C,D):-goal_have_image(G,F,D),init_calibration_target(B,C,D),init_power_avail(A,D),init_supports(B,F,D),init_supports(B,E,D),goal_have_image(G,E,D).;11.166.332;04/11/2021 19.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;5;6;350;585;625;313;0.527903;0.358974;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;1.585.502;04/11/2021 19.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;5;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;1.800;04/11/2021 19.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;5;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,E,D),goal_have_image(G,F,D),init_on_board(H,A,D),init_supports(H,F,D),init_calibration_target(H,C,D),goal_have_image(G,E,D).;40,209.888;04/11/2021 19.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;5;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;1.461.218;04/11/2021 19.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;5;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,E,D),goal_have_image(H,E,D),init_on_board(F,A,D),init_calibration_target(F,C,D),init_supports(B,G,D),goal_have_image(H,G,D).;8.880;04/11/2021 19.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;5;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,E,D),goal_pointing(A,F,D),goal_have_image(F,E,D). | calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_supports(B,G,D),init_supports(B,E,D),goal_have_image(F,E,D),goal_have_image(F,G,D),init_on_board(B,A,D).;82.595.514;04/11/2021 19.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;5;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.541;04/11/2021 19.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;5;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(F,H,D),goal_have_image(E,G,D),init_on_board(F,A,D),init_calibration_target(B,C,D),init_supports(B,G,D),goal_have_image(E,H,D).;9.767.886;04/11/2021 19.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;5;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,F,D),goal_pointing(A,E,D),goal_have_image(F,G,D),goal_have_image(E,G,D),init_calibration_target(B,C,D). | calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(B,G,D),init_supports(B,F,D),goal_have_image(E,G,D),goal_have_image(E,F,D),init_calibration_target(B,C,D).;13.498.436;04/11/2021 19.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;6;6;38;856;18;470;0.074803;0.678571;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;1.935.424;04/11/2021 20.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;6;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.139.719;04/11/2021 20.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;6;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,G,D),init_supports(H,F,D),goal_have_image(E,G,D),init_calibration_target(H,C,D),goal_have_image(E,F,D),init_on_board(H,A,D).;34.574.957;04/11/2021 20.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;6;6;49;1184;26;614;0.073906;0.653333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;1.974.609;04/11/2021 20.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;6;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.188.146;04/11/2021 20.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;6;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(F,E,D),init_on_board(F,A,D),goal_have_image(G,E,D),init_calibration_target(F,C,D),goal_have_image(G,H,D),init_supports(B,H,D).;37.691.708;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;6;8;306;7;177;0.043243;0.533333;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_pointing(A,C,D),init_on_board(B,A,D).;1.877.634;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.051;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;6;98;187;126;87;0.52973;3,038194444;98;456;460;107;0.478049;0.175627;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),init_supports(H,E,D),goal_have_image(F,E,D),init_supports(H,G,D),init_calibration_target(B,C,D).;93.781.815;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;9.387.892;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;6;6;28;637;14;302;0.084848;0.666667;15;903;13;190;0.073171;0.535714;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_pointing(A,C,D).;1.933.463;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;6;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_power_avail(A,D).;213.307;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;6;6;180;353;298;150;0.545455;0.376569;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),init_calibration_target(H,C,D),goal_have_image(F,G,D),init_supports(H,G,D).;32.493.826;04/11/2021 20.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;6;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;3.256.953;04/11/2021 20.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;7;6;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.337.115;04/11/2021 21.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;7;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,H,D),init_calibration_target(G,C,D),goal_have_image(F,E,D),init_supports(B,H,D),init_on_board(G,A,D),init_supports(B,E,D).;13.095.116;04/11/2021 21.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;7;6;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,G,D),init_supports(H,F,D),goal_have_image(E,G,D),init_calibration_target(H,C,D),goal_have_image(E,F,D),init_on_board(H,A,D).;34.574.957;04/11/2021 21.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;7;6;350;585;625;313;0.527903;0.358974;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.326.283;04/11/2021 21.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;7;6;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.659.208;04/11/2021 21.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;7;6;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(E,G,D),init_calibration_target(F,C,D),init_supports(B,G,D),init_on_board(F,A,D),init_supports(B,H,D),goal_have_image(E,H,D).;5.390;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;7;6;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;2.271.773;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;7;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_calibration_target(G,C,D),init_supports(B,H,D),init_on_board(G,A,D),goal_have_image(F,H,D),init_supports(B,E,D).;30,334.064;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;7;6;98;187;126;87;0.52973;3,038194444;98;456;460;107;0.478049;0.175627;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),init_supports(H,E,D),goal_have_image(F,E,D),init_supports(H,G,D),init_calibration_target(B,C,D).;93.781.815;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;7;6;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;9.387.892;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;7;6;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;2.244.992;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;7;6;180;353;298;150;0.545455;0.376569;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(E,F,D),goal_have_image(H,F,D),init_supports(E,G,D),goal_have_image(H,G,D),init_on_board(B,A,D),init_calibration_target(E,C,D).;16.641.055;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;7;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(H,F,D),init_calibration_target(E,C,D),init_supports(E,G,D),goal_have_image(H,G,D),init_on_board(B,A,D),init_supports(B,F,D).;16.720;04/11/2021 21.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;7;6;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;3.256.953;04/11/2021 21.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;5;7;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.557.603;04/11/2021 22.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;5;7;269;484;390;239;0.529528;0.408194;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(G,F,D),init_supports(G,H,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D).;7.875.407;04/11/2021 22.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;5;7;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(G,H,D),init_supports(B,F,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D).;7.915.318;04/11/2021 22.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;5;7;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.590;04/11/2021 22.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;5;7;351;684;526;312;0.529412;0.400228;98;453;463;107;0.478049;0.174688;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(E,C,D),goal_have_image(G,F,D),init_supports(E,F,D),init_supports(E,H,D),goal_have_image(G,H,D).;19.789.261;04/11/2021 22.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;5;7;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(E,C,D),goal_have_image(G,F,D),init_supports(E,H,D),goal_have_image(G,H,D),init_supports(B,F,D).;19.809.702;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;5;7;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.478.327;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;5;7;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(B,G,D),init_calibration_target(F,C,D),init_on_board(B,A,D),goal_have_image(E,H,D),goal_have_image(E,G,D),init_supports(F,H,D).;73.106.804;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;5;7;98;187;126;87;0.52973;3,038194444;98;456;460;107;0.478049;0.175627;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),init_supports(H,E,D),goal_have_image(F,E,D),init_supports(H,G,D),init_calibration_target(B,C,D).;93.781.815;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;5;7;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;9.387.892;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;5;7;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;1.551;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;5;7;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(E,G,D),init_calibration_target(H,C,D),init_supports(B,F,D),goal_have_image(E,F,D),init_on_board(H,A,D),init_supports(H,G,D).;23.299.377;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;5;7;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(H,F,D),init_calibration_target(E,C,D),init_supports(E,G,D),goal_have_image(H,G,D),init_on_board(B,A,D),init_supports(B,F,D).;16.720;04/11/2021 22.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;5;7;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,E,D),init_supports(H,E,D),init_on_board(B,A,D),goal_have_image(F,G,D),init_calibration_target(H,C,D),init_supports(B,G,D).;3.256.953;04/11/2021 22.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;6;7;269;408;466;239;0.529528;0.365986;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;191.801;04/11/2021 23.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;6;7;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(H,E,D),init_supports(G,E,D),init_on_board(B,A,D),init_supports(B,F,D),goal_have_image(H,F,D),init_calibration_target(G,C,D).;27.985.214;04/11/2021 23.50
satellite;calibrate;2;0;00.02;0,052083333;145;6352;84993;8;6;7;269;557;317;239;0.529528;0.459044;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_supports(G,H,D),init_supports(B,F,D),goal_have_image(E,H,D),goal_have_image(E,F,D),init_calibration_target(G,C,D).;7.915.318;04/11/2021 23.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;6;7;350;585;625;313;0.527903;0.358974;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_calibration_target(B,C,D),init_on_board(B,A,D).;1.974.834;04/11/2021 23.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;6;7;351;585;625;312;0.529412;0.359631;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_power_avail(A,D),init_calibration_target(B,C,D).;2.213.715;04/11/2021 23.50
satellite;calibrate;2;0;00.02;1;193;8362;113576;8;6;7;351;777;433;312;0.529412;0.447704;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(H,F,D),init_on_board(B,A,D),goal_have_image(G,F,D),goal_have_image(G,E,D),init_calibration_target(H,C,D),init_supports(B,E,D).;23.249.725;04/11/2021 23.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;7;98;148;165;87;0.52973;0.372624;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.822.406;04/11/2021 23.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;7;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-init_supports(H,F,D),init_supports(B,G,D),init_on_board(H,A,D),init_calibration_target(H,C,D),goal_have_image(E,G,D),goal_have_image(E,F,D).;27.871;04/11/2021 23.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;7;98;187;126;87;0.52973;3,038194444;98;456;460;107;0.478049;0.175627;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),init_supports(H,E,D),goal_have_image(F,E,D),init_supports(H,G,D),init_calibration_target(B,C,D).;93.781.815;04/11/2021 23.50
satellite;calibrate;2;0;00.02;00.25;49;1761;29222;8;6;7;98;218;95;87;0.52973;0.507772;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(F,G,D),init_on_board(H,A,D),goal_have_image(F,E,D),init_calibration_target(B,C,D),init_supports(H,E,D),init_supports(B,G,D).;9.387.892;04/11/2021 23.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;6;7;180;290;361;150;0.545455;0.332717;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;calibrate(A,B,C,D):-init_on_board(B,A,D),init_calibration_target(B,C,D).;1.894.682;04/11/2021 23.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;6;7;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(G,F,D),init_supports(H,F,D),goal_have_image(G,E,D),init_calibration_target(H,C,D),init_supports(B,E,D),init_on_board(H,A,D).;15.785.455;04/11/2021 23.50
satellite;calibrate;2;0;00.02;00.05;97;4011;57025;8;6;7;180;413;238;150;0.545455;0.430622;98;489;427;107;0.478049;0.186667;0;0;0;0;0;0;calibrate(A,B,C,D):-goal_have_image(H,F,D),init_calibration_target(E,C,D),init_supports(E,G,D),goal_have_image(H,G,D),init_on_board(B,A,D),init_supports(B,F,D).;16.720;04/11/2021 23.50
